CIP,C,13	CIP7,C,7	PRIX_F,N,10,0	PRIX_E,N,10,0	FAB_HT_F,N,11,0	FAB_HT_E,N,11,0	TAUX,C,3	DATE_APPLI,D	DATE_JO,D
3400939660974	3966097	0	362	0	222	065	12/12/09	11/12/09
3400939662237	3966223	0	656	0	444	065	01/01/12	
3400939662237	3966223	0	671	0	444	065	05/11/09	05/11/09
3400939663586	3966358	0	656	0	444	065	01/01/12	
3400939663586	3966358	0	671	0	444	065	12/12/09	11/12/09
3400939664538	3966453	0	5060	0	3478	100	01/02/14	14/01/14
3400939664538	3966453	0	6323	0	4637	100	01/03/13	14/02/13
3400939664538	3966453	0	6823	0	4986	100	01/01/12	
3400939664538	3966453	0	6880	0	4986	100	18/06/11	17/06/11
3400939665078	3966507	0	13278	0	9912	100	01/02/14	14/01/14
3400939665078	3966507	0	16876	0	13215	100	01/03/13	14/02/13
3400939665078	3966507	0	18165	0	14210	100	01/01/12	
3400939665078	3966507	0	18158	0	14210	100	18/06/11	17/06/11
3400939665368	3966536	0	4751	0	3246	100	01/02/14	31/12/13
3400939665368	3966536	0	5929	0	4327	100	01/03/13	14/02/13
3400939665368	3966536	0	6396	0	4653	100	01/01/12	
3400939665368	3966536	0	6456	0	4653	100	17/03/10	16/03/10
3400939665429	3966542	0	5060	0	3478	100	01/02/14	31/12/13
3400939665429	3966542	0	6323	0	4637	100	01/03/13	14/02/13
3400939665429	3966542	0	6823	0	4986	100	01/01/12	
3400939665429	3966542	0	6880	0	4986	100	04/02/11	03/02/11
3400939666259	3966625	0	2507	0	1578	065	01/02/14	14/01/14
3400939666259	3966625	0	2936	0	1972	065	01/10/13	27/09/13
3400939666259	3966625	0	3149	0	2120	065	01/01/12	
3400939666259	3966625	0	3219	0	2120	065	18/06/11	17/06/11
3400939668031	3966803	0	2507	0	1578	065	01/02/14	14/01/14
3400939668031	3966803	0	2936	0	1972	065	01/10/13	27/09/13
3400939668031	3966803	0	3149	0	2120	065	01/01/12	
3400939668031	3966803	0	3219	0	2120	065	18/06/11	17/06/11
3400939668901	3966890	0	4583	0	3155	065	01/02/14	14/01/14
3400939668901	3966890	0	5442	0	3944	065	01/10/13	27/09/13
3400939668901	3966890	0	5868	0	4241	065	01/01/12	
3400939668901	3966890	0	5930	0	4241	065	18/06/11	17/06/11
3400939670270	3967027	0	19163	0	15750	065	01/01/12	
3400939670270	3967027	0	19115	0	15750	065	29/09/10	28/09/10
3400939670799	3967079	0	28223	0	23625	065	01/01/12	
3400939670799	3967079	0	27799	0	23625	065	29/09/10	28/09/10
3400939671741	3967174	0	2507	0	1578	065	01/02/14	14/01/14
3400939671741	3967174	0	2936	0	1972	065	01/10/13	27/09/13
3400939671741	3967174	0	3149	0	2120	065	01/01/12	
3400939671741	3967174	0	3219	0	2120	065	09/07/11	08/07/11
3400939672281	3967228	0	462	0	293	065	16/02/12	31/01/12
3400939672281	3967228	0	490	0	315	065	01/01/12	
3400939672281	3967228	0	492	0	315	065	01/07/11	05/04/11
3400939672281	3967228	0	527	0	315	065	16/08/10	06/07/10
3400939672861	3967286	0	4583	0	3155	065	01/02/14	14/01/14
3400939672861	3967286	0	5442	0	3944	065	01/10/13	27/09/13
3400939672861	3967286	0	5868	0	4241	065	01/01/12	
3400939672861	3967286	0	5930	0	4241	065	09/07/11	08/07/11
3400939674414	3967441	0	462	0	293	065	16/02/12	11/01/12
3400939674414	3967441	0	490	0	315	065	01/01/12	
3400939674414	3967441	0	492	0	315	065	01/07/11	05/04/11
3400939674414	3967441	0	527	0	315	065	30/06/10	29/06/10
3400939674643	3967464	0	609	0	366	065	01/02/14	31/12/13
3400939674643	3967464	0	767	0	418	065	01/03/13	12/02/13
3400939674643	3967464	0	865	0	510	065	01/01/12	
3400939674643	3967464	0	882	0	510	065	23/10/09	23/10/09
3400939674704	3967470	0	1689	0	1043	065	01/02/14	31/12/13
3400939674704	3967470	0	2135	0	1192	065	01/03/13	12/02/13
3400939674704	3967470	0	2420	0	1454	065	01/07/12	
3400939674704	3967470	0	2293	0	1454	065	01/01/12	
3400939674704	3967470	0	2342	0	1454	065	23/10/09	23/10/09
3400939674933	3967493	0	462	0	293	065	16/02/12	11/01/12
3400939674933	3967493	0	490	0	315	065	01/01/12	
3400939674933	3967493	0	492	0	315	065	01/07/11	05/04/11
3400939674933	3967493	0	527	0	315	065	16/08/10	06/07/10
3400939675183	3967518	0	609	0	366	065	01/02/14	31/12/13
3400939675183	3967518	0	767	0	418	065	01/03/13	12/02/13
3400939675183	3967518	0	865	0	510	065	01/01/12	
3400939675183	3967518	0	882	0	510	065	23/10/09	23/10/09
3400939675244	3967524	0	1689	0	1043	065	01/02/14	31/12/13
3400939675244	3967524	0	2135	0	1192	065	01/03/13	12/02/13
3400939675244	3967524	0	2420	0	1454	065	01/07/12	
3400939675244	3967524	0	2293	0	1454	065	01/01/12	
3400939675244	3967524	0	2342	0	1454	065	23/10/09	23/10/09
3400939675763	3967576	0	880	0	609	065	01/01/12	
3400939675763	3967576	0	900	0	609	065	01/01/11	21/10/10
3400939677835	3967783	0	478	0	269	065	16/02/12	11/01/12
3400939677835	3967783	0	516	0	289	065	01/01/12	
3400939677835	3967783	0	514	0	289	065	17/03/10	16/03/10
3400939678085	3967808	0	1302	0	767	065	01/07/12	
3400939678085	3967808	0	1228	0	767	065	16/02/12	11/01/12
3400939678085	3967808	0	1340	0	825	065	01/01/12	
3400939678085	3967808	0	1368	0	825	065	17/03/10	16/03/10
3400939678207	3967820	0	478	0	269	065	16/02/12	11/01/12
3400939678207	3967820	0	516	0	289	065	01/01/12	
3400939678207	3967820	0	514	0	289	065	05/06/10	04/06/10
3400939678375	3967837	0	1302	0	767	065	01/07/12	
3400939678375	3967837	0	1228	0	767	065	16/02/12	11/01/12
3400939678375	3967837	0	1340	0	825	065	01/01/12	
3400939678375	3967837	0	1368	0	825	065	05/06/10	04/06/10
3400939678726	3967872	0	1908	0	1163	065	01/04/14	11/09/13
3400939678726	3967872	0	2161	0	1356	065	01/11/13	11/09/13
3400939678726	3967872	0	2400	0	1550	065	01/03/13	12/02/13
3400939678726	3967872	0	2609	0	1742	065	23/03/12	22/03/12
3400939678726	3967872	0	2747	0	1823	065	01/01/12	
3400939678726	3967872	0	2807	0	1823	065	16/10/11	08/09/11
3400939678726	3967872	0	3008	0	1960	065	16/05/10	12/03/10
3400939679495	3967949	0	478	0	269	065	16/02/12	11/01/12
3400939679495	3967949	0	516	0	289	065	01/01/12	
3400939679495	3967949	0	514	0	289	065	12/12/09	11/12/09
3400939679785	3967978	0	1361	0	738	065	01/02/14	31/12/13
3400939679785	3967978	0	1562	0	923	065	01/03/13	14/02/13
3400939679785	3967978	0	1733	0	1014	065	01/03/12	16/02/12
3400939679785	3967978	0	1871	0	1141	065	01/01/12	
3400939679785	3967978	0	1909	0	1141	065	04/12/09	03/12/09
3400939679846	3967984	0	1453	0	790	065	01/02/14	31/12/13
3400939679846	3967984	0	1669	0	988	065	01/03/13	14/02/13
3400939679846	3967984	0	1849	0	1086	065	01/03/12	16/02/12
3400939679846	3967984	0	1998	0	1223	065	01/01/12	
3400939679846	3967984	0	2039	0	1223	065	23/12/09	22/12/09
3400939680156	3968015	0	4054	0	2252	065	01/02/14	31/12/13
3400939680156	3968015	0	4668	0	2816	065	01/03/13	14/02/13
3400939680156	3968015	0	5170	0	3095	065	01/07/12	
3400939680156	3968015	0	4474	0	3095	065	01/03/12	16/02/12
3400939680156	3968015	0	4897	0	3484	065	01/01/12	
3400939680156	3968015	0	4965	0	3484	065	04/12/09	03/12/09
3400939680446	3968044	0	813	0	428	065	01/02/14	31/12/13
3400939680446	3968044	0	928	0	535	065	01/03/13	14/02/13
3400939680446	3968044	0	1028	0	588	065	01/03/12	16/02/12
3400939680446	3968044	0	1108	0	662	065	01/01/12	
3400939680446	3968044	0	1130	0	662	065	04/12/09	03/12/09
3400939680507	3968050	0	865	0	458	065	01/02/14	31/12/13
3400939680507	3968050	0	991	0	573	065	01/03/13	14/02/13
3400939680507	3968050	0	1097	0	630	065	01/03/12	16/02/12
3400939680507	3968050	0	1183	0	709	065	01/01/12	
3400939680507	3968050	0	1207	0	709	065	23/12/09	22/12/09
3400939680965	3968096	0	2411	0	1305	065	01/02/14	31/12/13
3400939680965	3968096	0	2769	0	1634	065	01/03/13	14/02/13
3400939680965	3968096	0	3066	0	1796	065	01/07/12	
3400939680965	3968096	0	2776	0	1796	065	01/03/12	16/02/12
3400939680965	3968096	0	3020	0	2020	065	01/01/12	
3400939680965	3968096	0	3087	0	2020	065	04/12/09	03/12/09
3400939681917	3968191	0	478	0	269	065	16/02/12	11/01/12
3400939681917	3968191	0	516	0	289	065	01/01/12	
3400939681917	3968191	0	514	0	289	065	01/01/10	05/11/09
3400939682167	3968216	0	1302	0	767	065	01/07/12	
3400939682167	3968216	0	1228	0	767	065	16/02/12	11/01/12
3400939682167	3968216	0	1340	0	825	065	01/01/12	
3400939682167	3968216	0	1368	0	825	065	01/01/10	05/11/09
3400939682228	3968222	0	2389	0	1722	065	01/10/13	01/08/13
3400939682228	3968222	0	2638	0	1722	065	01/01/12	
3400939682228	3968222	0	2695	0	1722	065	18/09/10	17/09/10
3400939682396	3968239	0	7266	0	5738	065	01/10/13	01/08/13
3400939682396	3968239	0	7787	0	5738	065	01/01/12	
3400939682396	3968239	0	7839	0	5738	065	18/09/10	17/09/10
3400939682457	3968245	0	640	0	431	065	01/10/13	01/08/13
3400939682457	3968245	0	741	0	431	065	01/01/12	
3400939682457	3968245	0	755	0	431	065	18/09/10	17/09/10
3400939682518	3968251	0	2001	0	1436	065	01/10/13	01/08/13
3400939682518	3968251	0	2272	0	1436	065	01/01/12	
3400939682518	3968251	0	2319	0	1436	065	18/09/10	17/09/10
3400939683119	3968311	0	719	0	424	065	01/03/13	20/02/13
3400939683119	3968311	0	780	0	456	065	01/01/12	
3400939683119	3968311	0	796	0	456	065	18/10/10	21/09/10
3400939683638	3968363	0	2007	0	1210	065	01/03/13	20/02/13
3400939683638	3968363	0	2183	0	1301	065	01/07/12	
3400939683638	3968363	0	2098	0	1301	065	01/01/12	
3400939683638	3968363	0	2142	0	1301	065	18/10/10	21/09/10
3400939684239	3968423	0	1908	0	1163	065	01/04/14	01/10/13
3400939684239	3968423	0	2161	0	1356	065	01/11/13	01/10/13
3400939684239	3968423	0	2400	0	1550	065	01/03/13	20/02/13
3400939684239	3968423	0	2609	0	1742	065	23/03/12	22/03/12
3400939684239	3968423	0	2747	0	1823	065	01/01/12	
3400939684239	3968423	0	2807	0	1823	065	16/10/11	30/09/11
3400939684239	3968423	0	3008	0	1960	065	16/05/10	12/03/10
3400939685069	3968506	0	1908	0	1163	065	01/04/14	27/09/13
3400939685069	3968506	0	2161	0	1356	065	01/11/13	27/09/13
3400939685069	3968506	0	2400	0	1550	065	01/03/13	12/02/13
3400939685069	3968506	0	2609	0	1742	065	23/03/12	22/03/12
3400939685069	3968506	0	2747	0	1823	065	01/01/12	
3400939685069	3968506	0	2807	0	1823	065	16/10/11	30/09/11
3400939685069	3968506	0	3008	0	1960	065	16/05/10	12/03/10
3400939685588	3968558	0	306	0	158	030	30/11/12	22/11/12
3400939685588	3968558	0	345	0	202	030	01/01/12	
3400939685588	3968558	0	335	0	202	030	02/05/11	06/04/11
3400939685700	3968570	0	528	0	317	030	30/11/12	22/11/12
3400939685700	3968570	0	605	0	404	030	01/01/12	
3400939685700	3968570	0	615	0	404	030	02/05/11	06/04/11
3400939686820	3968682	0	781	0	448	065	26/01/12	25/01/12
3400939687421	3968742	0	2182	0	1277	065	01/07/12	
3400939687421	3968742	0	2082	0	1277	065	26/01/12	25/01/12
3400939689203	3968920	0	306	0	158	030	16/02/12	30/12/11
3400939689203	3968920	0	316	0	158	030	30/12/11	29/12/11
3400939689432	3968943	0	528	0	317	030	16/02/12	30/12/11
3400939689432	3968943	0	549	0	317	030	30/12/11	29/12/11
3400939689951	3968995	0	1908	0	1163	065	01/04/14	01/10/13
3400939689951	3968995	0	2161	0	1356	065	01/11/13	01/10/13
3400939689951	3968995	0	2400	0	1550	065	01/03/13	20/02/13
3400939689951	3968995	0	2609	0	1742	065	23/03/12	22/03/12
3400939689951	3968995	0	2747	0	1823	065	01/01/12	
3400939689951	3968995	0	2807	0	1823	065	16/10/11	08/09/11
3400939689951	3968995	0	3008	0	1960	065	16/05/10	12/03/10
3400939691381	3969138	0	1016	0	593	065	26/01/12	25/01/12
3400939691961	3969196	0	2841	0	1691	065	01/07/12	
3400939691961	3969196	0	2618	0	1691	065	26/01/12	25/01/12
3400939695006	3969500	0	1091	0	639	065	26/01/12	25/01/12
3400939695693	3969569	0	3050	0	1822	065	01/07/12	
3400939695693	3969569	0	2787	0	1822	065	26/01/12	25/01/12
3400939697536	3969753	0	1908	0	1163	065	01/04/14	18/09/13
3400939697536	3969753	0	2161	0	1356	065	01/11/13	18/09/13
3400939697536	3969753	0	2400	0	1550	065	01/03/13	12/02/13
3400939697536	3969753	0	2609	0	1742	065	23/03/12	22/03/12
3400939697536	3969753	0	2747	0	1823	065	01/01/12	
3400939697536	3969753	0	2807	0	1823	065	16/10/11	30/09/11
3400939697536	3969753	0	3008	0	1960	065	16/05/10	12/03/10
3400939698427	3969842	0	1908	0	1163	065	01/04/14	26/09/13
3400939698427	3969842	0	2161	0	1356	065	01/11/13	26/09/13
3400939698427	3969842	0	2400	0	1550	065	01/03/13	12/02/13
3400939698427	3969842	0	2609	0	1742	065	23/03/12	22/03/12
3400939698427	3969842	0	2747	0	1823	065	01/01/12	
3400939698427	3969842	0	2807	0	1823	065	16/10/11	08/09/11
3400939698427	3969842	0	3008	0	1960	065	16/05/10	12/03/10
3400939698946	3969894	0	1908	0	1163	065	01/04/14	26/09/13
3400939698946	3969894	0	2161	0	1356	065	01/11/13	26/09/13
3400939698946	3969894	0	2400	0	1550	065	01/03/13	12/02/13
3400939698946	3969894	0	2609	0	1742	065	23/03/12	22/03/12
3400939698946	3969894	0	2747	0	1823	065	01/01/12	
3400939698946	3969894	0	2807	0	1823	065	16/10/11	08/09/11
3400939698946	3969894	0	3008	0	1960	065	16/05/10	29/04/10
3400939699257	3969925	0	4520	0	3433	065	01/12/13	20/09/13
3400939699257	3969925	0	4974	0	3814	065	01/01/12	
3400939699257	3969925	0	6849	0	5342	065	01/01/11	21/10/10
3400939699837	3969983	0	1983	0	1200	065	26/01/12	25/01/12
3400939701820	3970182	0	1274	0	900	015	01/01/12	
3400939701820	3970182	0	1304	0	900	015	16/06/10	15/06/10
3400939702889	3970288	0	258	0	127	065	01/01/12	
3400939702889	3970288	0	240	0	127	065	23/12/09	22/12/09
3400939703480	3970348	0	577	0	362	065	01/01/12	
3400939703480	3970348	0	584	0	362	065	23/12/09	22/12/09
3400939705903	3970590	0	390	0	223	065	01/01/12	
3400939705903	3970590	0	382	0	223	065	23/12/09	22/12/09
3400939706504	3970650	0	969	0	636	065	01/01/12	
3400939706504	3970650	0	990	0	636	065	23/12/09	22/12/09
3400939707273	3970727	0	1037	0	617	015	01/06/12	31/05/12
3400939707273	3970727	0	1465	0	960	015	01/01/12	
3400939707273	3970727	0	1497	0	960	015	14/07/10	13/07/10
3400939708744	3970874	0	1908	0	1163	065	01/04/14	26/09/13
3400939708744	3970874	0	2161	0	1356	065	01/11/13	26/09/13
3400939708744	3970874	0	2400	0	1550	065	01/03/13	27/02/13
3400939708744	3970874	0	2609	0	1742	065	23/03/12	22/03/12
3400939708744	3970874	0	2747	0	1823	065	01/01/12	
3400939708744	3970874	0	2807	0	1823	065	16/10/11	08/09/11
3400939708744	3970874	0	3008	0	1960	065	16/05/10	12/03/10
3400939709864	3970986	0	998	0	696	065	01/01/12	
3400939709864	3970986	0	1021	0	696	065	01/03/10	16/12/09
3400939709925	3970992	0	2807	0	1983	065	01/07/12	19/06/12
3400939709925	3970992	0	2742	0	1983	065	01/01/12	
3400939709925	3970992	0	2808	0	1983	065	01/03/10	16/12/09
3400939710006	3971000	0	998	0	696	065	01/03/12	14/02/12
3400939710006	3971000	0	1123	0	706	065	01/01/12	
3400939710006	3971000	0	1146	0	706	065	05/11/09	05/11/09
3400939710525	3971052	0	1908	0	1163	065	01/04/14	18/09/13
3400939710525	3971052	0	2161	0	1356	065	01/11/13	18/09/13
3400939710525	3971052	0	2400	0	1550	065	01/03/13	12/02/13
3400939710525	3971052	0	2609	0	1742	065	23/03/12	22/03/12
3400939710525	3971052	0	2747	0	1823	065	01/01/12	
3400939710525	3971052	0	2807	0	1823	065	16/10/11	08/09/11
3400939710525	3971052	0	3008	0	1960	065	16/05/10	12/03/10
3400939711355	3971135	0	1908	0	1163	065	01/04/14	18/09/13
3400939711355	3971135	0	2161	0	1356	065	01/11/13	18/09/13
3400939711355	3971135	0	2400	0	1550	065	01/03/13	12/02/13
3400939711355	3971135	0	2609	0	1742	065	23/03/12	22/03/12
3400939711355	3971135	0	2747	0	1823	065	01/01/12	
3400939711355	3971135	0	2807	0	1823	065	16/10/11	08/09/11
3400939711355	3971135	0	3008	0	1960	065	16/05/10	12/03/10
3400939711874	3971187	0	7674	0	6080	065	01/01/12	
3400939711874	3971187	0	7724	0	6080	065	16/04/10	15/04/10
3400939711935	3971193	0	7674	0	6080	065	01/01/12	
3400939711935	3971193	0	7724	0	6080	065	16/04/10	15/04/10
3400939712017	3971201	0	7674	0	6080	065	01/01/12	
3400939712017	3971201	0	7724	0	6080	065	16/04/10	15/04/10
3400939712475	3971247	0	1908	0	1163	065	01/04/14	12/09/13
3400939712475	3971247	0	2161	0	1356	065	01/11/13	12/09/13
3400939712475	3971247	0	2400	0	1550	065	01/03/13	12/02/13
3400939712475	3971247	0	2609	0	1742	065	23/03/12	22/03/12
3400939712475	3971247	0	2747	0	1823	065	01/01/12	
3400939712475	3971247	0	2807	0	1823	065	16/10/11	08/09/11
3400939712475	3971247	0	3008	0	1960	065	16/05/10	12/03/10
3400939713427	3971342	0	1908	0	1163	065	01/04/14	12/09/13
3400939713427	3971342	0	2161	0	1356	065	01/11/13	12/09/13
3400939713427	3971342	0	2400	0	1550	065	01/03/13	12/02/13
3400939713427	3971342	0	2609	0	1742	065	23/03/12	22/03/12
3400939713427	3971342	0	2747	0	1823	065	01/01/12	
3400939713427	3971342	0	2807	0	1823	065	16/10/11	08/09/11
3400939713427	3971342	0	3008	0	1960	065	16/05/10	12/03/10
3400939715896	3971589	0	1908	0	1163	065	01/04/14	26/09/13
3400939715896	3971589	0	2161	0	1356	065	01/11/13	26/09/13
3400939715896	3971589	0	2400	0	1550	065	01/03/13	12/02/13
3400939715896	3971589	0	2609	0	1742	065	23/03/12	22/03/12
3400939715896	3971589	0	2747	0	1823	065	01/01/12	
3400939715896	3971589	0	2807	0	1823	065	16/10/11	08/09/11
3400939715896	3971589	0	3008	0	1960	065	16/05/10	12/03/10
3400939716787	3971678	0	1908	0	1163	065	01/04/14	26/09/13
3400939716787	3971678	0	2161	0	1356	065	01/11/13	26/09/13
3400939716787	3971678	0	2400	0	1550	065	01/03/13	12/02/13
3400939716787	3971678	0	2609	0	1742	065	23/03/12	22/03/12
3400939716787	3971678	0	2747	0	1823	065	01/01/12	
3400939716787	3971678	0	2807	0	1823	065	16/10/11	08/09/11
3400939716787	3971678	0	3008	0	1960	065	16/05/10	12/03/10
3400939717210	3971721	0	258	0	127	065	22/12/12	21/12/12
3400939717449	3971744	0	577	0	362	065	22/12/12	21/12/12
3400939717968	3971796	0	390	0	223	065	22/12/12	21/12/12
3400939718101	3971810	0	969	0	636	065	22/12/12	21/12/12
3400939718330	3971833	0	411	0	233	065	22/12/12	21/12/12
3400939718620	3971862	0	1029	0	665	065	22/12/12	21/12/12
3400939719221	3971922	0	685	0	465	065	01/12/13	19/09/13
3400939719221	3971922	0	842	0	581	065	01/03/12	29/02/12
3400939719221	3971922	0	910	0	631	065	01/01/12	
3400939719221	3971922	0	931	0	631	065	01/01/11	21/10/10
3400939719689	3971968	0	1924	0	1325	065	01/12/13	19/09/13
3400939719689	3971968	0	2366	0	1654	065	01/07/12	19/06/12
3400939719689	3971968	0	2296	0	1654	065	01/03/12	29/02/12
3400939719689	3971968	0	2492	0	1798	065	01/01/12	
3400939719689	3971968	0	2551	0	1798	065	01/01/11	21/10/10
3400939720579	3972057	0	304	0	170	065	01/01/12	
3400939720579	3972057	0	290	0	170	065	22/01/10	21/01/10
3400939720630	3972063	0	712	0	485	065	01/01/12	
3400939720630	3972063	0	728	0	485	065	22/01/10	21/01/10
3400939720869	3972086	0	304	0	170	065	01/01/12	
3400939720869	3972086	0	290	0	170	065	25/12/10	24/12/10
3400939720920	3972092	0	712	0	485	065	01/01/12	
3400939720920	3972092	0	728	0	485	065	25/12/10	24/12/10
3400939721231	3972123	0	304	0	170	065	01/01/12	
3400939721231	3972123	0	290	0	170	065	22/01/10	21/01/10
3400939721460	3972146	0	712	0	485	065	01/01/12	
3400939721460	3972146	0	728	0	485	065	22/01/10	21/01/10
3400939721699	3972169	0	274	0	147	015	01/01/12	
3400939721699	3972169	0	258	0	147	015	14/01/11	13/01/11
3400939721989	3972198	0	304	0	170	065	01/01/12	
3400939721989	3972198	0	290	0	170	065	25/12/10	24/12/10
3400939722061	3972206	0	712	0	485	065	01/01/12	
3400939722061	3972206	0	728	0	485	065	25/12/10	24/12/10
3400939722290	3972229	0	809	0	557	065	01/12/13	19/09/13
3400939722290	3972229	0	998	0	696	065	01/03/12	29/02/12
3400939722290	3972229	0	1139	0	800	065	01/01/12	
3400939722290	3972229	0	1165	0	800	065	01/01/11	21/10/10
3400939722580	3972258	0	2275	0	1587	065	01/12/13	19/09/13
3400939722580	3972258	0	2806	0	1982	065	01/07/12	19/06/12
3400939722580	3972258	0	2741	0	1982	065	01/03/12	29/02/12
3400939722580	3972258	0	3145	0	2280	065	01/01/12	
3400939722580	3972258	0	3221	0	2280	065	01/01/11	21/10/10
3400939723471	3972347	0	844	0	533	065	01/01/12	
3400939723471	3972347	0	862	0	533	065	19/10/11	18/10/11
3400939724133	3972413	0	628	0	398	015	01/01/12	
3400939724133	3972413	0	637	0	398	015	17/04/10	16/04/10
3400939725192	3972519	0	1467	0	972	065	01/01/12	
3400939725192	3972519	0	1500	0	972	065	19/10/11	18/10/11
3400939726205	3972620	0	1175	0	753	065	01/01/12	
3400939726205	3972620	0	1200	0	753	065	19/10/11	18/10/11
3400939728155	3972815	0	798	0	549	065	01/03/12	01/03/12
3400939728155	3972815	0	985	0	687	065	01/01/12	
3400939728155	3972815	0	1008	0	687	065	01/01/11	21/10/10
3400939728384	3972838	0	2246	0	1565	065	01/07/12	19/06/12
3400939728384	3972838	0	2176	0	1565	065	01/03/12	01/03/12
3400939728384	3972838	0	2703	0	1954	065	01/01/12	
3400939728384	3972838	0	2768	0	1954	065	01/01/11	21/10/10
3400939728506	3972850	0	685	0	465	065	01/12/13	20/09/13
3400939728506	3972850	0	842	0	581	065	01/03/12	01/03/12
3400939728506	3972850	0	910	0	631	065	01/01/12	
3400939728506	3972850	0	931	0	631	065	01/01/11	21/10/10
3400939728964	3972896	0	1924	0	1325	065	01/12/13	20/09/13
3400939728964	3972896	0	2366	0	1654	065	01/07/12	19/06/12
3400939728964	3972896	0	2296	0	1654	065	01/03/12	01/03/12
3400939728964	3972896	0	2492	0	1798	065	01/01/12	
3400939728964	3972896	0	2551	0	1798	065	01/01/11	21/10/10
3400939729794	3972979	0	809	0	557	065	01/12/13	20/09/13
3400939729794	3972979	0	998	0	696	065	01/03/12	01/03/12
3400939729794	3972979	0	1139	0	800	065	01/01/12	
3400939729794	3972979	0	1165	0	800	065	01/01/11	21/10/10
3400939730165	3973016	0	2275	0	1587	065	01/12/13	20/09/13
3400939730165	3973016	0	2806	0	1982	065	01/07/12	19/06/12
3400939730165	3973016	0	2741	0	1982	065	01/03/12	01/03/12
3400939730165	3973016	0	3145	0	2280	065	01/01/12	
3400939730165	3973016	0	3221	0	2280	065	01/01/11	21/10/10
3400939730745	3973074	0	93723	0	82800	065	10/08/12	09/08/12
3400939730974	3973097	0	93723	0	82800	065	10/08/12	09/08/12
3400939732008	3973200	0	86797	0	76400	065	01/01/12	
